,class,ra,dec,u,g,r,i,z,nuv_mag,u-g,u-r,u-i,u-z,u-nuv_mag,g-r,g-i,g-z,g-nuv_mag,r-i,r-z,r-nuv_mag,i-z,i-nuv_mag,z-nuv_mag
5579,1,195.53256069999998,36.53595006,22.54916191,21.54609299,20.3161602,19.49416161,18.97135735,22.98213387,1.00306892,2.23300171,3.0550002999999997,3.57780456,-0.43297196,1.22993279,2.05193138,2.57473564,-1.43604088,0.82199859,1.34480285,-2.66597367,0.52280426,-3.48797226,-4.01077652
6431,1,182.2646796,38.04937931,22.13959503,21.34376144,19.61608696,18.90410042,18.52484703,23.14605331,0.79583359,2.52350807,3.23549461,3.6147480000000005,-1.00645828,1.72767448,2.43966102,2.81891441,-1.80229187,0.71198654,1.09123993,-3.52996635,0.37925339,-4.24195289,-4.62120628
4292,1,182.2800792,37.53777335,22.25995827,21.35939598,20.85247421,20.07123756,19.99123573,22.253789899999997,0.90056229,1.40748406,2.18872071,2.26872254,0.00616837,0.50692177,1.28815842,1.36816025,-0.89439392,0.78123665,0.86123848,-1.40131569,0.08000183,-2.18255234,-2.26255417
8283,1,200.6369265,32.10125741,23.5940876,23.35999489,21.02056503,19.90611076,19.42963409,23.00729179,0.23409271,2.57352257,3.68797684,4.16445351,0.58679581,2.33942986,3.45388413,3.9303608,0.3527031,1.11445427,1.59093094,-1.98672676,0.47647667,-3.10118103,-3.5776577000000005
7286,2,192.4227167,29.30686155,20.70135307,20.16874313,20.17840576,20.21466064,20.03923035,23.21565247,0.53260994,0.52294731,0.48669243,0.66212272,-2.5142994,-0.00966263,-0.04591751,0.12951278,-3.04690934,-0.03625488,0.13917541,-3.03724671,0.17543029,-3.00099183,-3.17642212
3244,2,185.9453094,22.52981477,21.57551765,21.173820499999998,21.11662102,21.38941383,21.23059273,21.69910431,0.40169715,0.45889663,0.18610382,0.34492492,-0.12358666,0.05719948,-0.21559333,-0.05677223,-0.52528381,-0.27279281,-0.11397171,-0.58248329,0.1588211,-0.30969048,-0.46851158
887,1,186.85495509999998,27.68819027,24.47928238,21.83569145,20.06932068,19.20855522,18.70463371,24.01667404,2.64359093,4.4099617,5.27072716,5.77464867,0.46260834,1.76637077,2.62713623,3.13105774,-2.18098259,0.86076546,1.36468697,-3.94735336,0.50392151,-4.80811882,-5.31204033
6644,1,178.25755049999998,21.62005439,18.97046089,17.87496376,17.278757100000004,16.90443611,16.68987083,19.98229027,1.09549713,1.69170379,2.06602478,2.28059006,-1.01182938,0.59620666,0.97052765,1.18509293,-2.10732651,0.37432099,0.58888627,-2.70353317,0.21456528,-3.07785416,-3.29241944
2459,0,191.2272625,30.41508375,17.71810532,16.26266098,15.7424984,15.53903008,15.46268368,21.37394142,1.45544434,1.97560692,2.17907524,2.25542164,-3.6558361000000006,0.52016258,0.7236309,0.7999773,-5.11128044,0.20346832,0.27981472,-5.63144302,0.0763464,-5.83491134,-5.91125774
7663,1,202.6615331,39.09777739,22.59893799,21.96440697,20.247507100000004,19.33882904,18.91376495,23.92148972,0.63453102,2.35143089,3.26010895,3.68517304,-1.32255173,1.71689987,2.62557793,3.05064202,-1.95708275,0.90867806,1.33374215,-3.67398262,0.42506409,-4.58266068,-5.00772477
3215,2,183.8310421,21.76522471,20.89393234,20.191913600000003,20.09084702,20.03643036,19.7229557,21.2860508,0.70201874,0.80308532,0.85750198,1.17097664,-0.39211846,0.10106658,0.15548324,0.46895790000000004,-1.0941372,0.05441666,0.36789132,-1.19520378,0.31347466,-1.24962044,-1.5630951000000002
236,0,179.0211313,22.85468822,21.31521797,20.84672928,20.75140953,20.68968582,20.80223846,22.32396698,0.46848869,0.56380844,0.62553215,0.51297951,-1.00874901,0.09531975,0.15704346,0.04449082,-1.4772377,0.06172371,-0.05082893,-1.57255745,-0.11255264,-1.63428116,-1.52172852
6969,1,206.9756839,21.73420872,23.66173744,20.9318943,19.180335999999997,18.54369545,18.24627686,23.674676899999998,2.72984314,4.48140144,5.11804199,5.41546058,-0.01293946,1.7515583,2.38819885,2.68561744,-2.7427826,0.63664055,0.93405914,-4.494340900000001,0.29741859,-5.13098145,-5.42840004
1815,1,180.28815649999999,34.26331124,19.90032768,18.54453278,17.87283707,17.46261597,17.157938,20.58019829,1.3557948999999998,2.02749061,2.43771171,2.74238968,-0.67987061,0.67169571,1.08191681,1.38659478,-2.03566551,0.41022109999999995,0.71489907,-2.70736122,0.30467797,-3.11758232,-3.42226029
2946,2,199.2361192,22.34071709,22.07519722,21.3653717,21.353612899999998,21.32444382,21.02894783,23.59133148,0.70982552,0.72158432,0.7507534,1.04624939,-1.51613426,0.0117588,0.04092788,0.33642387,-2.22595978,0.02916908,0.32466507,-2.23771858,0.29549599,-2.26688766,-2.56238365
3556,2,196.0872511,12.44172934,21.0020237,20.61249924,20.42680931,20.44880486,20.21948814,20.51132011,0.38952446,0.57521439,0.55321884,0.78253556,0.49070359,0.18568993,0.16369438,0.3930111,0.10117913,-0.02199555,0.20732117,-0.08451080000000001,0.22931672,-0.06251525,-0.29183197
6491,2,186.81309319999997,36.46300274,19.97453499,19.57879066,19.51743698,19.47685051,19.29157257,22.40987206,0.39574433,0.45709801,0.49768448,0.68296242,-2.43533707,0.06135368,0.10194015,0.28721809,-2.8310814,0.04058647,0.22586441,-2.89243508,0.18527794,-2.93302155,-3.11829949
8294,1,182.91973480000001,30.30042862,22.81777954,22.20021439,20.84469223,19.79466438,19.43983841,24.11660767,0.61756515,1.97308731,3.02311516,3.37794113,-1.29882813,1.35552216,2.40555001,2.76037598,-1.91639328,1.05002785,1.40485382,-3.27191544,0.35482597,-4.32194329,-4.67676926
4458,1,199.26671169999997,33.5013276,23.38531303,21.39597511,20.6481266,19.84843063,19.27361488,21.77506828,1.98933792,2.73718643,3.5368824,4.11169815,1.61024475,0.74784851,1.54754448,2.12236023,-0.37909317,0.79969597,1.37451172,-1.12694168,0.57481575,-1.92663765,-2.5014534
413,1,185.32902230000002,16.18026225,22.86754036,21.87698364,20.76618576,19.67734718,19.45630264,23.34228325,0.99055672,2.1013546,3.19019318,3.41123772,-0.47474289,1.11079788,2.19963646,2.420681,-1.46529961,1.08883858,1.30988312,-2.57609749,0.22104454,-3.66493607,-3.88598061
7487,1,182.03399219999997,25.24561592,23.12885666,19.62227249,17.92490387,17.27939987,17.03233528,21.51966667,3.50658417,5.20395279,5.84945679,6.09652138,1.60918999,1.69736862,2.34287262,2.58993721,-1.89739418,0.645504,0.89256859,-3.5947628,0.24706459,-4.2402668,-4.48733139
5363,1,182.21613200000002,36.03276861,24.28454399,21.74046898,20.55937576,19.4789772,19.0556469,22.24009895,2.54407501,3.72516823,4.80556679,5.22889709,2.04444504,1.18109322,2.26149178,2.68482208,-0.49962997,1.08039856,1.50372886,-1.68072319,0.4233303,-2.76112175,-3.18445205
5338,1,183.8839053,33.09764126,22.80930901,21.74951363,20.47067451,19.66254616,19.27913475,23.45747566,1.05979538,2.3386345,3.14676285,3.53017426,-0.64816665,1.27883912,2.08696747,2.47037888,-1.70796203,0.80812835,1.19153976,-2.98680115,0.38341141,-3.7949295,-4.17834091
5695,1,191.1651849,27.94012558,19.35719681,18.07382584,17.57144737,17.21605873,17.00182152,20.26679039,1.28337097,1.78574944,2.14113808,2.35537529,-0.90959358,0.50237847,0.85776711,1.07200432,-2.19296455,0.35538864,0.56962585,-2.69534302,0.21423721,-3.05073166,-3.26496887
3378,1,191.7877654,25.66585776,25.85296249,21.97193336,20.08332443,19.27491188,18.63443184,23.14995384,3.88102913,5.76963806,6.57805061,7.21853065,2.70300865,1.88860893,2.69702148,3.33750152,-1.17802048,0.80841255,1.44889259,-3.06662941,0.64048004,-3.87504196,-4.515522
5248,1,181.5252739,22.56817209,22.68515015,21.62817192,20.39978027,19.43570709,18.84958649,22.29741287,1.05697823,2.28536988,3.24944306,3.83556366,0.38773728,1.22839165,2.19246483,2.77858543,-0.66924095,0.96407318,1.55019378,-1.8976326000000001,0.5861206,-2.86170578,-3.44782638
2693,1,193.17034089999999,24.79129987,24.7331295,22.31714249,20.8191433,20.04826927,19.61377144,22.836482999999998,2.41598701,3.9139862,4.68486023,5.11935806,1.8966465000000001,1.49799919,2.26887322,2.70337105,-0.51934051,0.77087403,1.20537186,-2.0173397,0.43449783,-2.78821373,-3.22271156
5234,1,209.4655845,30.11735627,22.1602211,21.40101433,20.31342125,19.49635315,19.36705399,21.64134216,0.75920677,1.84679985,2.66386795,2.79316711,0.51887894,1.08759308,1.90466118,2.03396034,-0.24032783,0.8170681,0.94636726,-1.32792091,0.12929916,-2.14498901,-2.27428817
1310,1,180.0726312,36.90064962,23.74108124,21.59156036,21.45710564,21.30906868,21.28422737,22.54912186,2.14952088,2.2839756,2.43201256,2.45685387,1.19195938,0.13445472,0.28249168,0.30733299,-0.9575615,0.14803696,0.17287827,-1.09201622,0.02484131,-1.24005318,-1.26489449
6941,0,195.7578912,41.15695903,23.11167526,21.22530174,21.00013924,21.04447556,21.32408524,23.76321793,1.88637352,2.11153602,2.0671996999999998,1.78759002,-0.65154267,0.2251625,0.18082618,-0.09878350000000001,-2.53791619,-0.04433632,-0.323946,-2.76307869,-0.27960968,-2.71874237,-2.43913269
1472,1,183.31056999999998,37.23993241,19.41517258,18.15118027,17.62384987,17.30459023,17.08254623,20.28035736,1.26399231,1.79132271,2.11058235,2.33262635,-0.86518478,0.5273304,0.84659004,1.06863404,-2.12917709,0.31925964,0.54130364,-2.65650749,0.22204400000000002,-2.97576713,-3.19781113
7705,2,205.22536069999998,35.68056549,21.19533539,20.747533800000003,20.75429916,20.74864769,20.58795547,20.94746399,0.44780159,0.44103623,0.4466877,0.60737992,0.2478714,-0.00676536,-0.00111389,0.15957833,-0.19993019,0.00565147,0.16634369,-0.19316483,0.16069222,-0.19881629999999997,-0.35950852
5457,2,202.24587769999997,37.93989119,21.46063805,20.67889404,20.58372498,20.46012115,20.16824532,21.37733269,0.78174401,0.87691307,1.0005169,1.29239273,0.08330536,0.09516906,0.21877289,0.51064872,-0.69843865,0.12360383,0.41547966,-0.79360771,0.29187583,-0.91721154,-1.20908737
5692,2,189.7115514,34.63542063,20.41684151,20.49523544,20.30310631,20.25397301,20.34250259,20.83196449,-0.07839393,0.11373519999999998,0.1628685,0.07433892,-0.41512298,0.19212913,0.24126243,0.15273285,-0.33672905,0.049133300000000005,-0.03939628,-0.52885818,-0.08852958,-0.57799148,-0.48946190000000006
5572,2,196.5773929,39.40728732,24.67089844,22.06136131,21.57790375,21.74055862,21.44316101,23.12023354,2.60953713,3.09299469,2.93033982,3.22773743,1.5506649,0.48345756,0.32080269,0.6182003,-1.05887223,-0.16265487,0.13474274,-1.54232979,0.29739761,-1.37967492,-1.67707253
4048,1,200.0032284,32.49300716,20.31519508,18.74511337,17.70932198,17.19185257,16.81175232,21.94960976,1.57008171,2.6058731,3.12334251,3.50344276,-1.63441468,1.03579139,1.5532608,1.93336105,-3.20449639,0.51746941,0.89756966,-4.24028778,0.38010025,-4.75775719,-5.13785744
7121,1,198.1379544,25.98538398,25.43681908,21.25177765,19.77324867,18.86518288,18.46677589,22.83646011,4.18504143,5.66357041,6.571636200000001,6.97004319,2.60035897,1.47852898,2.38659477,2.78500176,-1.58468246,0.90806579,1.30647278,-3.06321144,0.39840699,-3.97127723,-4.36968422
543,1,193.5534189,28.92443825,22.77123833,21.86832428,20.62792206,19.68542671,19.15731621,21.74893379,0.90291405,2.14331627,3.08581162,3.61392212,1.02230454,1.24040222,2.18289757,2.71100807,0.11939049,0.94249535,1.47060585,-1.12101173,0.5281104999999999,-2.06350708,-2.59161758
6388,1,206.41843,20.84135623,26.45287132,21.42050934,19.81460762,19.00059509,18.59459305,22.77322006,5.03236198,6.6382637,7.45227623,7.85827827,3.67965126,1.60590172,2.41991425,2.82591629,-1.35271072,0.81401253,1.22001457,-2.95861244,0.40600204,-3.77262497,-4.17862701
2115,1,187.7635354,26.97833009,26.089883800000003,23.15613174,21.06938934,19.80086327,19.41064453,22.86831665,2.93375206,5.02049446,6.28902053,6.67923927,3.22156715,2.0867424,3.35526847,3.74548721,0.28781509,1.26852607,1.65874481,-1.79892731,0.39021874,-3.06745338,-3.45767212
4793,1,194.99639140000002,14.68775263,19.806632999999998,18.3367424,17.59646797,17.1742878,16.89761734,20.486036300000002,1.4698906,2.21016503,2.6323452,2.90901566,-0.6794033,0.74027443,1.1624546,1.43912506,-2.1492939,0.42218017,0.69885063,-2.88956833,0.27667046,-3.3117485,-3.58841896
4620,1,183.564574,15.5390168,19.86297798,18.47154236,17.74272156,17.36015511,17.13645744,20.39770508,1.39143562,2.12025642,2.50282287,2.72652054,-0.5347271,0.7288208,1.11138725,1.33508492,-1.92616272,0.38256645,0.60626412,-2.65498352,0.22369767,-3.03754997,-3.26124764
7268,1,188.1171788,30.61950273,22.00508881,21.56498528,20.485776899999998,19.60879898,19.22801018,22.41008377,0.44010353,1.51931191,2.39628983,2.77707863,-0.40499496,1.07920838,1.9561863000000002,2.3369751,-0.84509849,0.87697792,1.25776672,-1.92430687,0.3807888,-2.80128479,-3.18207359
5686,1,190.00924840000002,33.96481809,20.65018845,18.49178314,17.41443253,16.95146942,16.67879868,20.7122097,2.15840531,3.23575592,3.69871903,3.97138977,-0.06202125,1.07735061,1.54031372,1.81298446,-2.22042656,0.46296311,0.73563385,-3.29777717,0.27267074,-3.76074028,-4.03341102
6439,1,184.02606609999998,34.52346994,22.14741898,21.54991913,20.40097809,19.46570587,18.93132019,22.59984398,0.59749985,1.74644089,2.68171311,3.21609879,-0.452425,1.14894104,2.08421326,2.61859894,-1.04992485,0.93527222,1.4696579,-2.19886589,0.53438568,-3.13413811,-3.66852379
1539,2,197.25453180000002,41.18918845,21.90558243,20.88106537,20.80224419,20.77833366,20.46864891,22.30399895,1.02451706,1.10333824,1.12724877,1.43693352,-0.39841652,0.07882118,0.10273171,0.41241646,-1.42293358,0.02391053,0.33359528,-1.50175476,0.30968475,-1.52566529,-1.83535004
6561,2,184.7901011,20.04345536,20.67103767,20.43110085,20.22674751,19.71530151,19.50565147,21.21121216,0.23993682,0.44429016,0.95573616,1.1653862,-0.54017449,0.20435334,0.71579934,0.92544938,-0.78011131,0.511446,0.72109604,-0.98446465,0.20965004,-1.49591065,-1.70556069
1444,1,180.8880824,38.08164156,21.84042549,20.43322754,18.63706779,17.96908188,17.58110428,22.99036026,1.40719795,3.2033577,3.87134361,4.25932121,-1.14993477,1.79615975,2.46414566,2.85212326,-2.55713272,0.66798591,1.05596351,-4.35329247,0.3879776,-5.02127838,-5.40925598
2152,2,192.98835269999998,36.19802686,20.55931473,19.94930458,20.11926842,20.08912659,19.90762329,22.76766396,0.61001015,0.44004631,0.47018814,0.65169144,-2.20834923,-0.16996384,-0.13982201,0.04168129,-2.81835938,0.03014183,0.21164513,-2.64839554,0.18150329999999998,-2.67853737,-2.86004067
5753,1,203.63719319999998,23.5519812,19.01399803,17.84856606,17.26188469,16.90877151,16.694585800000002,19.8359642,1.16543197,1.75211334,2.10522652,2.31941223,-0.82196617,0.58668137,0.93979455,1.15398026,-1.98739814,0.35311318,0.56729889,-2.57407951,0.21418571,-2.92719269,-3.1413784
7507,2,186.7935239,21.69061574,21.14915085,20.53531647,20.55199623,20.60085106,20.15858841,20.39395332,0.61383438,0.59715462,0.54829979,0.99056244,0.75519753,-0.01667976,-0.06553459,0.37672806,0.14136315,-0.04885483,0.39340782,0.15804291,0.44226265,0.20689774,-0.23536491
1088,1,196.96772109999998,33.41573481,22.91795921,20.29584503,18.54888535,17.88783646,17.50772667,23.50894737,2.62211418,4.36907386,5.03012275,5.41023254,-0.59098816,1.74695968,2.40800857,2.78811836,-3.21310234,0.66104889,1.04115868,-4.96006202,0.38010979,-5.62111091,-6.0012207
6423,1,183.0765225,35.60228801,23.30038071,21.71403503,20.11144829,19.33263397,18.88479424,23.960678100000003,1.58634568,3.18893242,3.96774674,4.41558647,-0.66029739,1.60258674,2.38140106,2.82924079,-2.24664307,0.77881432,1.22665405,-3.84922981,0.44783973,-4.62804413,-5.07588386
20,1,186.5409864,37.304213399999995,21.95491028,20.89637375,19.6329174,19.01824951,18.67326736,23.32578087,1.05853653,2.32199288,2.93666077,3.28164292,-1.37087059,1.26345635,1.87812424,2.22310639,-2.42940712,0.61466789,0.95965004,-3.69286347,0.34498215,-4.30753136,-4.65251351
6533,0,200.8061475,38.315501,22.07624435,21.38542747,21.19672203,21.24799156,20.90162849,24.04184532,0.69081688,0.87952232,0.82825279,1.17461586,-1.96560097,0.18870544,0.13743591,0.48379898,-2.65641785,-0.05126953,0.29509354,-2.84512329,0.34636307,-2.79385376,-3.14021683
949,1,176.2138487,27.3967907,22.9311409,21.59602928,19.92627907,19.10799026,18.61501694,23.57286835,1.33511162,3.00486183,3.82315064,4.31612396,-0.64172745,1.66975021,2.48803902,2.98101234,-1.97683907,0.81828881,1.31126213,-3.64658928,0.49297332,-4.46487809,-4.95785141
3141,1,183.93121399999998,23.63451686,20.80734634,20.93776321,19.70943832,18.80913353,18.56760597,22.68483353,-0.13041687,1.09790802,1.99821281,2.23974037,-1.87748719,1.22832489,2.12862968,2.37015724,-1.74707032,0.90030479,1.14183235,-2.97539521,0.24152756,-3.8757,-4.11722756
6196,1,191.6661449,15.66838407,22.28937912,21.75342941,20.47270012,19.61872864,19.05116081,23.15516663,0.53594971,1.8166790000000002,2.67065048,3.23821831,-0.86578751,1.28072929,2.13470077,2.7022686,-1.40173722,0.85397148,1.42153931,-2.68246651,0.56756783,-3.53643799,-4.10400582
1994,1,178.7711334,28.70834745,19.18001175,18.00080299,17.31737518,16.96101952,16.7768631,20.05056,1.17920876,1.86263657,2.21899223,2.40314865,-0.87054825,0.68342781,1.03978347,1.22393989,-2.04975701,0.35635566,0.54051208,-2.73318482,0.18415642,-3.08954048,-3.2736968999999996
4390,1,208.4977398,32.48020809,25.95844841,21.98768616,20.27620697,19.43003082,19.17710876,22.338584899999997,3.97076225,5.68224144,6.52841759,6.78133965,3.61986351,1.71147919,2.55765534,2.8105773999999997,-0.35089874,0.84617615,1.09909821,-2.06237793,0.25292206,-2.90855408,-3.16147614
3431,2,189.771082,20.5949477,21.78828812,21.23285103,21.05993652,20.97209549,20.57553482,22.43113518,0.55543709,0.7283516,0.81619263,1.2127533000000001,-0.64284706,0.17291451,0.26075554,0.65731621,-1.19828415,0.08784103,0.4844017,-1.37119866,0.39656067,-1.45903969,-1.85560036
5955,1,191.3565043,35.31252278,19.25223732,18.159729000000002,17.69961166,17.40720749,17.27365685,19.63129616,1.09250832,1.55262566,1.84502983,1.97858047,-0.37905884,0.46011734,0.75252151,0.88607215,-1.47156716,0.29240417,0.42595481,-1.9316845,0.13355064,-2.22408867,-2.35763931
6185,1,194.086492,13.03941128,22.41272926,21.40970421,20.23598289,19.43330574,19.05654907,23.42875099,1.00302505,2.17674637,2.97942352,3.35618019,-1.01602173,1.17372132,1.97639847,2.35315514,-2.01904678,0.80267715,1.17943382,-3.1927681,0.37675667,-3.99544525,-4.37220192
4775,1,199.5524721,15.40545935,19.31965828,17.96855354,17.25995445,16.87440109,16.60432625,20.42809105,1.35110474,2.05970383,2.44525719,2.71533203,-1.10843277,0.70859909,1.09415245,1.36422729,-2.45953751,0.38555336,0.6556281999999999,-3.1681366,0.27007484,-3.55368996,-3.8237648
8360,2,189.95578840000002,29.89080139,21.2449398,20.60214043,20.573583600000003,20.54815674,20.20492363,22.96584129,0.64279937,0.6713562,0.69678306,1.04001617,-1.72090149,0.02855683,0.05398369,0.3972168,-2.36370086,0.02542686,0.36865997,-2.39225769,0.34323311,-2.41768455,-2.76091766
3245,1,186.0482014,23.471898499999998,22.24344063,21.37158775,20.16160202,19.388496399999998,19.19350052,21.99319458,0.87185288,2.08183861,2.85494423,3.04994011,0.25024605,1.20998573,1.98309135,2.17808723,-0.62160683,0.77310562,0.9681015,-1.83159256,0.19499588,-2.60469818,-2.79969406
7943,1,188.55001950000002,39.66261057,19.38630676,18.20064926,17.52587509,17.15410042,16.91966057,20.19770241,1.1856575,1.86043167,2.23220634,2.46664619,-0.81139565,0.67477417,1.04654884,1.28098869,-1.99705315,0.37177467,0.60621452,-2.67182732,0.23443985,-3.04360199,-3.27804184
7481,2,188.0888123,22.06325865,20.39831543,20.04032326,19.99744987,19.90229225,19.68413925,22.41526604,0.35799217,0.40086556,0.49602318,0.71417618,-2.01695061,0.04287339,0.13803101,0.35618401,-2.37494278,0.09515762,0.31331062,-2.41781617,0.218153,-2.51297379,-2.73112679
396,1,198.1410609,29.10305224,21.99201393,21.44169044,20.94600105,19.84425926,19.68190765,23.15327644,0.55032349,1.04601288,2.14775467,2.31010628,-1.16126251,0.49568939,1.59743118,1.75978279,-1.711586,1.10174179,1.2640934,-2.20727539,0.16235161,-3.30901718,-3.47136879
8233,2,194.5364952,31.04611796,21.59623146,20.82588196,20.48340607,20.44256973,20.15216827,22.43420029,0.7703495,1.11282539,1.15366173,1.44406319,-0.83796883,0.34247589,0.38331223,0.67371369,-1.60831833,0.04083634,0.33123779999999997,-1.95079422,0.29040146,-1.99163056,-2.28203202
